m1,m2,m3,m4,m5,m6,repository,version,ncloc,code_quality,testing_status,maintainability,Reliability,total
0.6551724137931034,0.034482758620689655,0.9310344827586207,0,0,0.0,Frontend,1.0.0,1135,0.5348275862068965,0.0,0.26741379310344826,0.0,0.26741379310344826
0.4772727272727273,0.022727272727272728,0.9318181818181818,0,0,0.0,Frontend,1.1.0,1478,0.47250000000000003,0.0,0.23625000000000002,0.0,0.23625000000000002
0.49056603773584906,0.018867924528301886,0.9433962264150944,0,0,0.0,Frontend,2.0.0,1993,0.479433962264151,0.0,0.2397169811320755,0.0,0.2397169811320755
0.49056603773584906,0.018867924528301886,0.9433962264150944,0,0,0.0,Frontend,2.1.0,1993,0.479433962264151,0.0,0.2397169811320755,0.0,0.2397169811320755
0.49056603773584906,0.018867924528301886,0.9433962264150944,0,0,0.0,Frontend,3.0.0,1993,0.479433962264151,0.0,0.2397169811320755,0.0,0.2397169811320755
0.8,0.0,0.9333333333333333,0,0,0.0,ApiGateway,1.0.0,853,0.5720000000000001,0.0,0.28600000000000003,0.0,0.28600000000000003
0.7142857142857143,0.0,0.9047619047619048,0,0,0.0,ApiGateway,1.1.0,2272,0.5342857142857144,0.0,0.2671428571428572,0.0,0.2671428571428572
0.64,0.0,0.88,0,0,0.0,ApiGateway,2.0.0,1309,0.5016,0.0,0.2508,0.0,0.2508
0.64,0.0,0.88,0,0,0.0,ApiGateway,2.1.0,1309,0.5016,0.0,0.2508,0.0,0.2508
0.64,0.0,0.88,0,0,0.0,ApiGateway,3.0.0,1309,0.5016,0.0,0.2508,0.0,0.2508
0.8,0.0,1.0,0,0,0.0,ProjectService,1.0.0,781,0.5940000000000001,0.0,0.29700000000000004,0.0,0.29700000000000004
0.8636363636363636,0.0,1.0,0,0,0.0,ProjectService,1.1.0,1057,0.615,0.0,0.3075,0.0,0.3075
0.8214285714285714,0.03571428571428571,1.0,0,0,0.0,ProjectService,2.0.0,1781,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
0.8214285714285714,0.03571428571428571,1.0,0,0,0.0,ProjectService,2.1.0,1781,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
0.8214285714285714,0.03571428571428571,1.0,0,0,0.0,ProjectService,3.0.0,1781,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
0.8571428571428571,0.0,1.0,0,0,0.0,UserService,1.0.0,929,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
0.8571428571428571,0.0,1.0,0,0,0.0,UserService,1.1.0,952,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
0.8571428571428571,0.0,1.0,0,0,0.0,UserService,2.0.0,967,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
0.8571428571428571,0.0,1.0,0,0,0.0,UserService,2.1.0,967,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
0.8571428571428571,0.0,1.0,0,0,0.0,UserService,3.0.0,967,0.6128571428571429,0.0,0.30642857142857144,0.0,0.30642857142857144
